ID,Name,Age,Height,Weight,Shot Power,Skill,Mentality,Dribbling,Sprint Speed,Acceleration,Agility,Stamina,Balance,ST
238097,Na Sang Ho,23,172.72,69.84,68,265,280,67,76,73,73.0,67,72.0,69
238104,Zhu Jianrong,28,185.42,82.08,65,248,250,54,66,66,64.0,65,73.0,61
238180,C. Spinelli,23,180.34,79.82,69,274,231,68,67,70,69.0,63,53.0,72
238182,A. Amaya,18,170.18,60.77,56,248,208,65,79,82,77.0,50,86.0,63
238194,N. Bustos,21,175.26,63.94,75,347,292,77,79,80,81.0,74,83.0,76
238224,Marcão,26,195.58,89.79,75,253,258,65,69,69,60.0,76,36.0,74
238232,Han Kwang Song,20,177.8,69.84,68,298,249,74,74,77,75.0,58,71.0,71
238238,J. Schneider,26,180.34,78.91,66,246,247,68,78,83,70.0,63,75.0,64
238273,J. Marković,19,182.88,84.8,68,238,251,57,78,74,81.0,73,65.0,64
238413,A. Di Nardo,20,182.88,74.83,56,252,217,58,66,61,61.0,55,62.0,63
238458,E. Vertainen,21,187.96,82.08,66,274,258,61,76,75,59.0,64,51.0,61
238460,R. Brewster,20,180.34,74.83,71,296,255,72,79,79,77.0,64,76.0,72
238464,J. Mlakar,20,182.88,78.0,60,241,226,58,64,62,60.0,53,60.0,63
238491,A. Oteh,21,175.26,73.01,59,233,249,61,76,78,67.0,64,67.0,64
238545,F. Al Birekan,20,182.88,79.82,58,211,207,48,79,67,61.0,44,63.0,59
238546,M. Al Hamad,20,172.72,68.03,49,210,214,50,63,62,56.0,33,68.0,57
238558,T. Warschewski,20,187.96,78.0,59,240,233,55,63,56,63.0,53,59.0,59
238627,M. Dembélé,23,182.88,74.83,60,248,226,60,77,76,57.0,60,66.0,63
238657,M. Heider,34,187.96,82.08,77,284,331,62,75,68,73.0,83,66.0,66
238694,L. Röser,26,185.42,79.82,62,260,262,63,73,72,69.0,71,69.0,66
238715,E. Crona,20,185.42,76.19,52,198,206,47,78,57,62.0,58,64.0,56
238743,H. Wright,22,193.04,89.79,65,243,228,60,75,66,60.0,64,39.0,65
238756,J. Larsen,20,193.04,86.17,67,268,271,64,66,55,54.0,71,52.0,67
238821,F. Vietto,21,177.8,66.21,64,265,224,68,74,72,70.0,62,70.0,63
238830,Alexandre Guedes,26,185.42,82.99,73,276,248,67,61,62,59.0,57,43.0,71
238873,P. Pellegri,19,187.96,79.82,65,273,248,68,68,59,61.0,55,47.0,68
238884,J. Moreno,25,182.88,82.08,56,236,243,58,70,71,65.0,56,63.0,60
238885,Matheus Aias,23,175.26,72.11,68,255,236,67,69,73,72.0,60,75.0,69
238900,E. Demirović,22,185.42,79.82,79,280,271,65,65,67,65.0,67,63.0,72
238924,D. Keita-Ruel,30,185.42,78.91,74,268,273,62,67,70,68.0,81,66.0,69
238938,B. Girth,28,180.34,82.08,63,227,229,61,50,72,68.0,71,69.0,66
238977,C. Beck,32,195.58,87.98,70,238,276,47,49,50,46.0,72,53.0,65
238983,N. Awuku,20,182.88,83.9,55,213,206,64,70,71,67.0,54,70.0,60
238995,I. Cameron,19,190.5,78.0,60,254,276,59,55,55,69.0,48,58.0,60
239015,E. Dennis,22,175.26,66.21,78,315,269,78,92,93,88.0,78,79.0,78
239025,I. Niane,21,187.96,73.01,79,285,237,73,79,84,73.0,58,55.0,72
239043,U. Bozok,23,177.8,74.83,67,287,277,73,79,79,79.0,71,72.0,72
239078,S. Schimmer,26,185.42,74.83,70,241,259,59,64,65,66.0,65,61.0,69
239085,E. Haaland,19,193.04,87.98,93,341,357,75,88,80,75.0,78,67.0,85
239097,D. Srbeny,26,190.5,82.99,67,277,293,67,69,67,64.0,66,44.0,71
239121,H. Al Ghaddioui,29,193.04,89.79,73,248,268,61,55,52,55.0,68,50.0,69
239125,E. Botheim,20,180.34,69.84,62,214,238,58,67,62,67.0,72,69.0,62
239159,A. Riel,30,182.88,73.01,65,224,234,61,77,80,83.0,59,65.0,61
239187,J. Aguilar,22,180.34,71.2,70,307,249,67,72,75,76.0,64,66.0,66
239191,S. Demhasaj,23,190.5,78.0,64,251,224,60,51,53,57.0,54,51.0,65
239204,B. Igiehon,26,187.96,82.99,60,226,238,50,67,67,52.0,61,51.0,57
239207,M. Gómez,23,185.42,83.9,81,345,324,72,68,67,67.0,79,60.0,82
239208,D. Newton,29,177.8,74.83,63,235,267,61,76,73,74.0,69,62.0,61
239211,B. Moussiti-Oko,25,182.88,88.89,74,210,241,57,58,58,47.0,72,50.0,66
239212,Carlitos,30,175.26,69.84,71,368,322,76,77,85,82.0,71,85.0,72
239250,Abel Ruiz,20,182.88,73.01,68,272,261,72,73,69,66.0,66,64.0,71
239267,A. Pululu,21,175.26,79.82,62,263,232,72,83,80,81.0,68,76.0,65
239268,N. Manzambi,23,177.8,82.99,66,255,214,66,77,75,78.0,55,70.0,66
239303,Y. Njie,26,187.96,72.11,73,283,286,70,76,75,65.0,70,59.0,70
239323,D. Eckert Ayensa,23,182.88,79.82,64,277,206,73,71,70,66.0,72,66.0,70
239361,D. de Wit,22,182.88,74.83,72,307,338,64,64,66,64.0,83,68.0,72
239365,A. Petre,22,187.96,82.08,68,283,299,61,79,71,72.0,72,69.0,69
239378,K. Sierhuis,22,180.34,82.99,74,286,273,55,68,61,52.0,73,71.0,69
239418,L. Lauberbach,22,193.04,87.98,61,277,252,65,73,67,63.0,76,57.0,66
239432,A. Grbic,23,187.96,82.08,73,312,270,68,75,69,66.0,72,63.0,73
239504,J. Gordon,25,177.8,69.84,59,271,302,61,79,77,80.0,81,82.0,64
239545,J. Godínez,23,182.88,78.91,61,238,263,63,68,61,54.0,56,52.0,67
239552,M. Biamou,29,185.42,82.99,68,235,261,60,77,77,63.0,57,59.0,64
239589,W. Kanga,22,182.88,76.19,65,289,268,68,69,73,69.0,34,51.0,68
239592,J. Macías,20,177.8,73.01,73,304,272,76,73,73,65.0,64,71.0,77
239593,K. Rezaei,28,185.42,78.91,77,321,299,65,68,65,64.0,69,63.0,71
239611,M. Eisa,25,182.88,69.84,65,277,237,66,81,80,72.0,76,60.0,69
239627,A. Zreľák,26,182.88,82.08,72,248,280,59,66,68,65.0,73,67.0,68
239636,A. Okosun,26,198.12,84.8,55,260,290,62,49,53,38.0,80,62.0,64
239646,J. Osabutey,21,180.34,72.11,62,234,255,68,86,84,69.0,37,70.0,66
239666,T. Müsel,20,185.42,76.19,60,296,226,66,68,68,67.0,54,64.0,64
239693,F. Hinds,20,175.26,67.12,61,211,219,57,79,83,73.0,60,80.0,60
239708,M. Raguž,22,185.42,78.91,68,308,282,72,71,68,65.0,67,60.0,71
239709,D. Reiter,22,172.72,73.92,65,281,218,64,72,74,72.0,67,77.0,65
239741,J. Villalba,21,175.26,64.85,68,265,205,65,69,68,73.0,53,79.0,64
239787,G. Torres,24,180.34,77.09,62,246,260,63,78,79,72.0,76,65.0,66
239795,C. Ekuban,26,182.88,79.82,74,320,295,74,79,83,64.0,81,59.0,73
239842,G. Giakoumakis,25,185.42,86.17,72,229,267,64,70,66,63.0,65,55.0,68
239873,A. Sobczyk,23,185.42,76.19,67,229,241,61,65,71,73.0,66,58.0,66
239883,M. Penfold,21,185.42,63.94,47,202,190,52,70,69,68.0,55,59.0,55
239901,S. Kalajdžić,22,200.66,76.19,64,288,254,64,73,70,61.0,61,51.0,69
239907,R. Dwamena,24,185.42,81.18,69,296,264,68,81,75,69.0,59,64.0,69
239910,A. Boupendza,23,180.34,78.91,66,229,232,59,63,61,57.0,57,62.0,63
239915,Pedro Martelo,20,190.5,83.9,69,252,243,52,48,42,53.0,51,43.0,63
239922,Rui Costa,24,177.8,73.01,72,307,285,70,69,79,66.0,38,70.0,68
239956,M. Boadu,19,182.88,67.12,74,307,273,74,87,89,87.0,71,74.0,77
239964,E. Shomurodov,22,190.5,76.19,64,294,255,66,80,81,63.0,61,65.0,64
239965,J. Valencia,20,187.96,79.82,55,221,233,62,59,50,72.0,38,37.0,60
239975,Brian Martín,24,180.34,71.2,61,292,243,64,77,74,70.0,61,70.0,64
239981,J. Arp,20,182.88,78.0,65,254,231,68,68,71,78.0,52,74.0,68
239997,Raul Asencio,22,187.96,78.0,60,246,243,60,70,70,69.0,60,52.0,66
240017,A. Olsen,20,187.96,74.83,74,341,293,75,82,83,70.0,65,74.0,74
240019,N. Baden Frederiksen,20,177.8,63.94,52,238,225,62,76,75,69.0,59,78.0,61
240133,M. Tchokounté,31,190.5,89.79,65,249,271,57,50,44,54.0,68,53.0,65
240160,A. Kaltner,20,175.26,72.11,48,235,193,58,66,64,67.0,40,74.0,55
240168,J. Arias,27,175.26,63.94,78,271,287,63,61,62,68.0,72,71.0,70
240209,G. Koyalipou,20,182.88,76.19,73,324,253,72,74,78,66.0,70,64.0,68
240226,M. Suleymanov,17,170.18,66.21,65,266,242,59,72,71,66.0,41,82.0,61
240243,Matheus Cunha,21,182.88,76.19,78,370,309,85,79,78,83.0,75,78.0,80
240260,S. Sow,23,182.88,73.92,68,261,263,68,79,76,71.0,64,68.0,67
240265,L. Juliš,25,187.96,86.17,58,281,264,62,83,81,72.0,57,56.0,66
240313,A. Rose,20,175.26,68.03,54,223,216,59,88,87,69.0,58,79.0,59
240345,I. Kanu,20,182.88,74.83,57,262,233,67,79,77,70.0,62,68.0,62
240347,A. Gnahoua,28,185.42,79.82,66,252,234,64,83,80,78.0,67,79.0,62
240364,I. Boye,23,187.96,82.08,64,201,215,62,72,63,56.0,64,49.0,60
240421,Rubio,25,182.88,68.93,65,251,248,59,55,57,52.0,66,59.0,64
240434,J. Tell,23,185.42,73.92,63,264,265,60,61,66,64.0,59,59.0,65
240444,E. Alderete,21,175.26,69.84,57,246,209,60,67,69,56.0,57,74.0,60
240452,M. Nzola,23,185.42,82.08,68,286,264,64,90,86,62.0,69,60.0,70
240475,L. Candellone,21,185.42,79.82,67,299,265,63,68,65,52.0,78,58.0,66
240497,I. Wadji,25,175.26,73.92,64,256,244,65,87,87,80.0,59,83.0,65
240513,E. Hamilton,21,187.96,74.83,74,299,302,64,58,67,62.0,72,60.0,66
240524,M. Ebiye,22,185.42,74.83,62,254,221,60,90,87,72.0,64,64.0,61
240589,Miguel,20,180.34,77.09,70,260,253,63,73,73,73.0,65,68.0,69
240599,C. Hendry,22,182.88,69.84,59,294,207,65,69,69,62.0,57,70.0,62
240609,B. Seymour,21,172.72,63.04,52,197,193,53,72,73,74.0,66,77.0,54
240663,M. Merentiel,24,175.26,69.84,65,227,223,64,68,69,69.0,58,73.0,67
240673,C. Lang,21,180.34,73.01,63,250,251,65,76,78,76.0,67,70.0,65
240690,N. González,22,180.34,72.11,69,316,319,81,82,85,79.0,68,78.0,77
240702,R. Yaremchuk,24,190.5,78.91,74,310,326,69,82,70,68.0,77,54.0,77
240745,S. Quigley,27,193.04,82.99,66,239,263,53,63,58,52.0,68,60.0,61
240753,A. Gouiri,20,180.34,72.11,73,310,294,75,74,73,73.0,58,70.0,72
240775,T. Smith,21,177.8,67.12,55,245,208,63,80,78,75.0,59,72.0,60
240783,T. Campbell,20,182.88,74.83,64,284,280,65,80,84,69.0,57,67.0,69
240788,M. Olivieri,21,177.8,73.01,62,240,227,65,73,70,57.0,60,77.0,61
240801,L. Amarilla,24,182.88,77.09,65,262,235,64,64,60,59.0,55,59.0,66
240807,O. Shaw,22,187.96,72.11,59,245,221,58,66,68,59.0,59,61.0,64
240846,E. Apeh,23,182.88,82.99,70,261,237,68,72,66,70.0,66,64.0,70
240847,Leonardo Rocha,22,200.66,92.06,66,223,218,65,64,59,50.0,53,31.0,68
240902,Sergio Benito,21,172.72,73.01,70,265,238,75,70,72,51.0,55,75.0,65
240914,E. Eze,23,185.42,79.82,70,260,275,64,83,80,68.0,52,57.0,67
240922,Dani Escriche,22,177.8,74.83,64,267,249,64,68,69,61.0,64,69.0,68
240924,G. McAuley,20,190.5,73.92,58,235,230,57,70,59,59.0,62,49.0,60
240925,L. Millar,20,185.42,78.91,66,265,213,69,74,73,73.0,59,69.0,65
240940,R. de la Rosa,20,177.8,73.01,52,228,221,57,64,68,60.0,69,68.0,62
240941,L. Pintor,19,177.8,66.21,67,279,237,70,80,78,79.0,62,76.0,68
240944,M. Estrada,24,182.88,78.0,64,244,279,70,75,66,68.0,57,49.0,70
240946,F. Jno-Baptiste,20,182.88,73.92,65,250,238,63,82,85,80.0,57,70.0,63
240959,Steven Prieto,22,182.88,78.0,67,252,261,61,62,63,61.0,66,67.0,66
240963,J. García,27,180.34,82.08,77,253,281,63,77,74,73.0,71,61.0,72
240967,J. Kayode,20,190.5,74.83,58,187,229,57,74,66,58.0,66,54.0,58
240969,J. Carranza,20,175.26,74.83,69,269,282,68,70,67,66.0,67,65.0,70
241005,J. Ardaiz,21,182.88,81.18,70,264,260,62,81,74,62.0,34,56.0,66
241046,J. Romero,19,160.02,58.95,54,231,230,52,75,70,74.0,43,93.0,59
241048,J. Tuominen,24,185.42,73.92,59,235,277,59,67,71,60.0,52,57.0,63
241068,A. Dávila,21,177.8,72.11,64,235,245,56,62,66,58.0,53,61.0,65
241114,O. Drost,23,187.96,73.01,62,243,255,63,76,78,58.0,61,63.0,61
241130,I. Ganago,21,175.26,82.08,78,289,279,73,78,74,65.0,65,70.0,73
241173,L. Foster,19,182.88,82.08,75,264,265,64,81,73,55.0,59,65.0,67
241191,M. Kolar,25,185.42,77.09,66,246,240,65,74,73,60.0,71,59.0,67
241201,P. Waring,21,190.5,83.9,58,202,210,53,69,67,50.0,61,33.0,59
241202,P. Daka,21,182.88,71.2,76,311,269,76,93,94,87.0,80,71.0,78
241236,A. Semenyo,20,182.88,74.83,61,226,208,65,83,80,74.0,57,66.0,62
241239,Lin Liangming,23,177.8,73.01,65,269,210,57,73,72,84.0,35,68.0,61
241266,W. Geubbels,18,185.42,72.11,61,272,233,62,83,81,75.0,50,59.0,65
241292,I. Huguenet,21,187.96,78.0,64,292,258,64,61,58,62.0,50,53.0,65
241301,J. Shonga,23,177.8,63.94,56,289,257,73,69,71,60.0,65,68.0,68
241382,R. Tulloch,19,177.8,67.12,58,243,242,60,66,66,58.0,51,69.0,62
241386,J. Soule,19,172.72,58.05,56,228,219,57,77,67,76.0,54,88.0,60
241392,E. Daci,21,182.88,74.83,62,290,213,73,62,60,57.0,48,61.0,63
241394,A. Akinola,20,177.8,82.08,53,251,241,63,85,86,72.0,43,61.0,61
241407,M. Bevan,22,182.88,77.09,62,228,265,52,64,68,65.0,65,58.0,60
241412,A. Preciado,25,180.34,72.11,81,340,275,72,80,85,75.0,66,62.0,71
241415,R. Wiedesheim-Paul,18,182.88,68.03,42,182,190,42,58,54,54.0,57,64.0,51
241428,H. Knibbs,21,190.5,74.83,63,237,245,59,72,75,58.0,68,59.0,64
241452,J. Diamond,20,175.26,59.86,52,196,200,49,71,73,69.0,64,65.0,55
241467,F. Feuillassier,22,172.72,68.93,72,281,235,71,68,68,67.0,62,78.0,67
241487,J. Ferreira,19,172.72,63.94,69,246,288,57,84,84,82.0,82,85.0,70
241496,T. Weah,20,182.88,66.21,70,295,259,70,85,83,84.0,57,69.0,70
241499,C. Garcés,30,185.42,84.8,75,237,243,66,45,47,60.0,64,69.0,69
241502,K. Athiu,27,200.66,87.98,60,223,219,56,74,69,61.0,36,56.0,56
241522,J. Wind,21,190.5,82.08,72,316,301,73,71,68,60.0,68,64.0,74
241523,M. Forss,21,182.88,76.19,71,207,266,52,67,67,57.0,60,70.0,66
241573,M. García,20,180.34,66.21,75,233,231,63,82,80,71.0,73,68.0,67
241595,S. Ngom,27,182.88,77.09,64,277,247,66,69,77,78.0,56,72.0,65
241638,B. Worman,18,172.72,67.12,49,202,214,49,70,76,65.0,54,59.0,53
241646,D. Butterworth,20,177.8,64.85,55,233,270,61,78,82,73.0,59,75.0,63
241651,V. Gyökeres,22,187.96,86.17,65,287,234,71,73,64,67.0,69,64.0,68
241658,O. Šarkić,22,182.88,77.09,59,268,235,62,69,70,65.0,59,58.0,63
241659,S. Odey,22,182.88,78.0,63,248,224,65,88,82,76.0,77,72.0,66
241676,K. Dünnwald-Turan,24,187.96,79.82,62,224,219,57,77,72,55.0,57,57.0,60
241686,Manu Vallejo,23,167.64,72.11,78,350,283,77,73,77,78.0,70,90.0,76
241694,S. Rentería,21,177.8,69.84,53,237,219,64,73,76,64.0,61,77.0,58
241720,André Pereira,25,187.96,82.08,74,295,274,65,67,60,61.0,52,57.0,73
241788,M. Taremi,27,187.96,82.08,79,340,267,85,67,68,66.0,71,60.0,77
241817,E. Taha,21,175.26,69.84,58,244,231,64,88,79,68.0,63,76.0,63
241840,N. Bazan,21,182.88,73.92,67,255,249,67,70,68,66.0,57,58.0,65
241850,M. Retegui,21,185.42,81.18,65,241,284,66,65,54,53.0,65,52.0,70
241867,Aitor Ruibal  B,24,175.26,74.83,71,279,239,67,69,70,59.0,64,64.0,69
241905,S. Ben Amar,22,185.42,76.19,58,228,218,56,61,62,49.0,54,46.0,60
241964,D. Angus,26,185.42,82.99,58,221,215,55,71,70,66.0,68,68.0,59
241969,D. Martinović,23,177.8,77.09,65,215,208,67,81,75,75.0,62,74.0,62
241973,Chris Ramos,23,193.04,79.82,66,246,234,62,80,72,64.0,53,33.0,68
241984,C. Burke,28,190.5,82.08,69,248,251,64,74,77,48.0,56,45.0,68
241994,Y. Toyokawa,25,170.18,63.94,68,298,236,65,75,82,87.0,72,77.0,70
242012,R. Germain,25,182.88,74.83,67,213,251,60,84,79,67.0,55,59.0,67
242048,F. Pangop,27,177.8,74.83,64,262,232,60,90,80,78.0,54,70.0,62
242065,C. Simpson,19,198.12,84.8,58,208,235,49,55,53,55.0,60,50.0,58
242071,Borja Llarena,21,170.18,63.94,61,260,244,58,86,85,87.0,60,86.0,63
242075,J. Sargent,20,185.42,78.91,69,306,293,68,79,78,76.0,73,68.0,71
242183,D. Otto,21,185.42,82.08,68,257,251,68,69,70,61.0,71,64.0,69
242197,M. Ndione,20,193.04,87.98,55,216,226,55,60,45,59.0,63,57.0,60
242202,F. Druijf,22,190.5,82.99,70,257,266,59,55,52,54.0,68,49.0,69
242213,D. Asonganyi,19,172.72,64.85,49,228,220,53,57,69,74.0,51,81.0,53
242223,A. Al Hamdan,20,185.42,77.09,57,218,228,55,72,68,61.0,67,54.0,64
242250,G. Verón,18,182.88,82.08,56,233,218,57,64,61,54.0,67,62.0,60
242253,M. Toye,21,190.5,82.08,69,243,255,65,74,65,68.0,62,49.0,66
242265,M. Obafemi,19,170.18,71.2,72,284,270,70,76,83,84.0,67,89.0,71
242272,M. Ogkmpoe,25,187.96,79.82,61,205,244,57,72,68,53.0,56,68.0,61
242276,Wang Ziming,23,187.96,76.19,58,243,239,57,79,75,66.0,61,74.0,62
242278,O. Siddiki,22,177.8,63.04,68,272,235,68,64,62,62.0,60,73.0,65
242284,M. Dauda,21,175.26,68.93,66,290,237,68,85,85,83.0,63,71.0,67
242291,K. Brünker,26,190.5,78.0,67,218,251,51,79,73,58.0,77,54.0,64
242312,A. Adam,25,177.8,72.11,64,241,236,65,73,77,75.0,69,69.0,66
242339,E. López,25,177.8,77.09,70,280,309,70,72,76,72.0,66,63.0,71
242340,A. Mulenga,30,177.8,69.84,68,268,272,68,72,73,70.0,61,68.0,67
242341,O. Mihálik,23,187.96,71.2,69,320,283,71,82,81,74.0,61,60.0,71
242348,Loren,26,187.96,82.08,80,323,321,78,72,74,70.0,71,58.0,80
242349,K. Aladesanmi,20,185.42,77.09,49,215,241,53,72,73,59.0,65,60.0,59
242374,M. Barrow,21,182.88,69.84,70,271,248,74,84,79,73.0,49,55.0,74
242384,Douglas,32,182.88,73.92,78,267,267,72,70,67,56.0,61,56.0,73
242385,T. Abraham,19,185.42,78.0,54,203,206,50,69,69,64.0,52,58.0,59
242425,B. De Jesús,25,177.8,72.11,61,230,217,62,68,68,62.0,39,70.0,61
242433,C. Akono,20,190.5,78.0,57,279,263,62,69,67,54.0,58,63.0,65
242458,A. Dovbyk,22,182.88,76.19,69,239,232,63,73,68,58.0,62,67.0,63
242494,E. Koljić,24,190.5,92.06,78,287,277,61,59,63,69.0,69,49.0,72
242515,W. Ali,21,185.42,78.0,57,244,224,68,71,80,76.0,64,74.0,63
242528,T. Buitink,20,175.26,68.03,67,284,255,63,69,68,62.0,61,76.0,68
242530,N. Okafor,20,185.42,84.8,70,329,255,76,81,80,79.0,72,56.0,72
242597,G. Wild,24,177.8,77.09,58,245,236,56,61,57,64.0,56,65.0,59
242677,V. Drchal,19,185.42,83.9,61,261,257,64,77,78,75.0,61,53.0,69
242696,Liu Guobo,20,187.96,64.85,49,208,247,48,68,68,66.0,61,61.0,53
242710,T. John-Jules,19,182.88,74.83,60,243,219,58,74,71,74.0,65,68.0,59
242716,C. Baird,24,177.8,73.01,68,282,279,65,80,77,69.0,68,67.0,69
242854,S. Walker,19,175.26,69.84,56,239,239,61,73,75,67.0,65,79.0,60
242893,I. Koné,21,190.5,82.99,59,212,221,55,69,72,66.0,66,66.0,61
242907,B. Reynolds,19,190.5,77.09,49,192,236,46,64,59,53.0,49,51.0,52
242946,O. Afolayan,22,180.34,69.84,54,267,237,62,77,77,70.0,55,63.0,60
242947,R. Kehr,20,187.96,81.18,53,247,217,59,76,78,66.0,55,54.0,60
242955,A. de Jong,23,180.34,73.01,51,241,246,58,66,62,56.0,62,65.0,62
242965,F. Hornby,20,195.58,84.8,65,261,251,64,66,55,55.0,41,36.0,66
242967,C. Morton,20,177.8,64.85,63,257,254,61,71,74,65.0,73,74.0,65
242990,E. Collier,25,193.04,81.18,65,265,281,61,65,55,57.0,68,43.0,63
242998,Klauss,23,190.5,88.89,71,299,266,68,67,61,58.0,69,43.0,71
243032,Hugo Duro,20,180.34,76.19,67,242,231,70,73,74,64.0,53,69.0,70
243047,A. Marqués,18,182.88,68.93,62,238,237,62,70,66,65.0,54,66.0,62
243061,Lee Dong Jun,23,172.72,63.94,64,245,294,65,82,82,57.0,61,85.0,65
243088,Zhong Yihao,24,177.8,74.83,64,257,268,56,75,73,71.0,66,65.0,62
243154,A. Benedyczak,19,190.5,78.0,57,202,226,55,62,58,56.0,64,52.0,60
243159,A. Awad,28,182.88,73.92,59,283,229,66,66,64,69.0,61,71.0,61
243169,Y. Begraoui,18,177.8,68.03,52,242,225,65,78,74,67.0,73,79.0,62
243203,K. Høgh,18,177.8,60.77,51,203,207,51,62,65,74.0,52,73.0,57
243238,Júnior Moraes,33,175.26,73.92,75,276,317,78,79,78,72.0,74,73.0,79
243239,L. González,20,170.18,73.01,67,278,262,61,76,83,82.0,58,73.0,63
243246,S. Gussiås,20,182.88,82.08,62,225,253,59,66,61,52.0,66,57.0,63
243249,J. Ekkelenkamp,20,187.96,74.83,67,305,313,64,64,65,67.0,74,64.0,70
243270,Heriberto Tavares,23,180.34,66.21,82,345,281,76,82,79,79.0,74,75.0,74
243278,R. Cassidy,19,175.26,68.93,58,227,224,53,53,66,63.0,57,75.0,58
243315,Dani Gómez,21,177.8,68.93,79,297,263,71,86,77,72.0,63,65.0,72
243322,Lim Jae Hyeok,21,180.34,66.21,60,231,220,61,74,76,67.0,67,70.0,63
243337,G. Gibson,19,175.26,71.2,55,222,218,54,72,69,69.0,60,69.0,58
243357,F. Evina,19,180.34,77.09,70,300,248,65,83,81,69.0,64,74.0,66
243360,N. Fröling,20,180.34,79.82,77,247,322,65,78,73,70.0,81,82.0,68
243371,M. Jørgensen,19,185.42,69.84,61,235,241,59,85,81,78.0,55,65.0,61
243378,M. Wintzheimer,21,180.34,77.09,68,226,238,58,62,65,72.0,70,71.0,66
243386,D. Valencia,20,180.34,73.92,65,243,234,65,67,67,67.0,68,68.0,68
243427,R. Edmondson,19,187.96,78.0,64,216,252,53,57,53,54.0,52,56.0,60
243445,F. Kaya,20,182.88,78.0,57,227,230,65,70,64,72.0,60,70.0,65
243456,B. White,24,177.8,77.09,65,278,291,65,75,77,76.0,73,72.0,68
243459,T. Barlow,24,187.96,83.9,65,244,291,55,75,78,76.0,62,66.0,67
243477,T. Badaloni,20,185.42,82.08,59,239,224,60,59,55,62.0,61,50.0,62
243485,S. Valenzuela,21,175.26,68.93,55,217,206,57,55,67,59.0,57,68.0,55
243496,I. Ibáñez,21,177.8,68.03,45,205,208,55,65,65,64.0,60,72.0,56
243501,J. Łoś,18,175.26,71.2,51,202,259,49,65,64,51.0,67,73.0,56
243511,William Camargo,21,180.34,74.83,62,223,192,62,53,52,56.0,52,64.0,62
243537,M. Breunig,19,193.04,79.82,60,232,190,63,67,61,78.0,54,60.0,61
243580,L. Openda,20,175.26,78.0,76,249,272,69,91,95,77.0,66,75.0,72
243581,S. Guri,26,187.96,78.0,68,310,282,57,59,52,59.0,67,50.0,67
243591,Fernando Andrade,27,180.34,78.0,75,307,280,69,70,69,60.0,70,61.0,70
243606,K. Lewis-Potter,19,170.18,67.12,53,216,224,56,68,71,72.0,57,66.0,61
243616,A. van den Hurk,27,177.8,87.07,67,245,275,65,67,70,61.0,68,69.0,66
243630,J. David,20,177.8,77.09,75,320,268,79,87,82,78.0,83,71.0,79
243632,C. Abi,20,187.96,71.2,67,276,244,69,77,77,68.0,64,42.0,68
243652,Borja Garcés,20,175.26,71.2,72,247,254,62,63,64,66.0,46,69.0,66
243669,J. Anthony,20,182.88,68.03,59,242,227,59,71,70,68.0,64,75.0,60
243682,F. Chenkam,19,167.64,74.83,61,217,211,56,77,77,62.0,52,80.0,57
243721,D. Wenzel-Halls,22,175.26,69.84,64,265,269,64,78,79,82.0,69,69.0,65
243749,S. Mamba,26,177.8,74.83,71,246,233,65,91,86,76.0,75,81.0,69
243806,O. Darfalou,26,182.88,79.82,67,259,268,65,74,68,64.0,72,62.0,68
243813,T. O'Neill,20,185.42,74.83,58,199,208,46,61,62,52.0,52,61.0,57
243817,E. Sørensen,20,187.96,77.09,65,266,218,57,66,57,61.0,48,62.0,61
243831,B. Radulović,20,193.04,79.82,58,206,242,50,51,48,48.0,61,45.0,57
243847,R. Griffiths,19,180.34,76.19,60,225,247,53,69,68,53.0,46,59.0,63
243897,Philippe,20,185.42,78.0,61,238,219,61,65,68,66.0,63,74.0,60
243903,M. Diop,32,187.96,84.8,72,301,301,70,70,66,65.0,78,67.0,72
243912,G. Simeone,21,180.34,74.83,62,231,244,53,55,62,65.0,67,61.0,63
243920,S. Kyei,20,187.96,83.9,68,238,238,58,77,75,56.0,60,49.0,64
243949,M. Żukowski,18,185.42,82.08,58,222,206,55,72,75,50.0,59,60.0,59
243972,Jordi Sánchez,25,190.5,81.18,62,207,210,59,61,60,54.0,53,48.0,64
243977,J. Herrera,28,175.26,74.83,76,296,257,66,70,73,69.0,67,60.0,70
243993,Enric Gallego,33,187.96,87.07,77,279,295,68,54,64,53.0,58,58.0,73
244022,I. Sissoko,24,190.5,88.89,71,288,252,68,78,74,56.0,70,46.0,72
244023,H. Mörschel,22,190.5,74.83,68,285,219,62,70,65,64.0,41,55.0,67
244025,D. Osei Yaw,21,187.96,79.82,65,272,237,65,77,77,61.0,65,63.0,64
244036,A. Önal,24,180.34,71.2,62,241,227,62,61,56,62.0,56,67.0,62
244038,A. Cisco,20,182.88,73.92,57,303,256,66,78,74,71.0,50,51.0,64
244040,P. Schmidt,26,185.42,82.99,73,209,228,55,68,64,68.0,79,64.0,68
244041,M. Kiprit,20,182.88,79.82,71,253,247,60,66,68,67.0,51,68.0,65
244042,M. Djitté,20,180.34,74.83,67,250,257,72,79,78,90.0,74,74.0,71
244076,Y. Otto,21,180.34,71.2,60,227,252,62,69,71,77.0,60,70.0,63
244082,S. Karweina,21,170.18,68.93,59,222,223,64,74,69,81.0,51,84.0,63
244089,T. Hara,21,190.5,83.9,61,217,238,58,66,59,52.0,65,32.0,65
244097,T. Bonga,23,198.12,88.89,69,241,242,73,87,78,65.0,72,54.0,69
